channel,q2_min,q2_max,q2,w_min,w_max,w,F_2,F_2_err
pi+ n + pi0 p,1.25,1.35,1.3,1.335,1.345,1.34,0.09134663374306456,0.006137520303215357
pi+ n + pi0 p,1.25,1.35,1.3,1.345,1.355,1.35,0.08742483149698618,0.005887969124744789
pi+ n + pi0 p,1.25,1.35,1.3,1.355,1.365,1.36,0.08493874114301803,0.006148555775066969
pi+ n + pi0 p,1.25,1.35,1.3,1.365,1.375,1.37,0.08550526549393969,0.006508324133878074
pi+ n + pi0 p,1.25,1.35,1.3,1.375,1.385,1.38,0.08185469075672444,0.006597473984759836
pi+ n + pi0 p,1.25,1.35,1.3,1.385,1.395,1.39,0.0818842705647659,0.006558832519904394
pi+ n + pi0 p,1.25,1.35,1.3,1.395,1.405,1.4,0.08627258572191665,0.006765907701263607
pi+ n + pi0 p,1.25,1.35,1.3,1.405,1.415,1.41,0.08396172450821615,0.0071871303633169945
pi+ n + pi0 p,1.25,1.35,1.3,1.415,1.425,1.42,0.08559063251808754,0.007091819259631867
pi+ n + pi0 p,1.25,1.35,1.3,1.425,1.435,1.43,0.08556937337479674,0.007265778130406563
pi+ n + pi0 p,1.25,1.35,1.3,1.435,1.445,1.44,0.08863520473374652,0.007177271300686055
pi+ n + pi0 p,1.25,1.35,1.3,1.445,1.455,1.45,0.09774343695695897,0.007351473895284055
pi+ n + pi0 p,1.25,1.35,1.3,1.455,1.465,1.46,0.10829968567430016,0.007469155971209683
pi+ n + pi0 p,1.25,1.35,1.3,1.465,1.475,1.47,0.11717673504332474,0.008336744443781607
pi+ n + pi0 p,1.25,1.35,1.3,1.475,1.485,1.48,0.12149385844007925,0.008744376562305528
pi+ n + pi0 p,1.25,1.35,1.3,1.485,1.495,1.49,0.11719578406994444,0.008943713717070253
pi+ n + pi0 p,1.25,1.35,1.3,1.495,1.505,1.5,0.11339182869670446,0.009311404706284944
pi+ n + pi0 p,1.25,1.35,1.3,1.505,1.515,1.51,0.10711264235283477,0.009600766676773403
pi+ n + pi0 p,1.25,1.35,1.3,1.515,1.525,1.52,0.09921701534143365,0.008976539821659246
pi+ n + pi0 p,1.25,1.35,1.3,1.525,1.535,1.53,0.09681814848750511,0.008644950208247706
pi+ n + pi0 p,1.25,1.35,1.3,1.535,1.545,1.54,0.09409648270953741,0.008991222468637837
pi+ n + pi0 p,1.25,1.35,1.3,1.545,1.555,1.55,0.09077957822504155,0.009457765784134606
pi+ n + pi0 p,1.25,1.35,1.3,1.555,1.565,1.56,0.09619704767417246,0.009603190408790416
pi+ n + pi0 p,1.25,1.35,1.3,1.565,1.575,1.57,0.09767783521533421,0.009650867534397754
pi+ n + pi0 p,1.25,1.35,1.3,1.575,1.585,1.58,0.09976441954985923,0.009907376923667574
pi+ n + pi0 p,1.25,1.35,1.3,1.585,1.595,1.59,0.09998749882089074,0.009712044759841307
pi+ n + pi0 p,1.25,1.35,1.3,1.595,1.605,1.6,0.09847554482056586,0.014154057077179562
pi+ n + pi0 p,1.25,1.35,1.3,1.605,1.615,1.61,0.10261658555380199,0.014649575445333156
pi+ n + pi0 p,1.25,1.35,1.3,1.615,1.625,1.62,0.10434339628262138,0.01476928584251133
pi+ n + pi0 p,1.25,1.35,1.3,1.625,1.635,1.63,0.10925136134775389,0.01574487734861234
pi+ n + pi0 p,1.25,1.35,1.3,1.635,1.645,1.64,0.11179499493641903,0.015013925642816986
pi+ n + pi0 p,1.25,1.35,1.3,1.645,1.655,1.65,0.10897965971359848,0.015307145539375662
pi+ n + pi0 p,1.25,1.35,1.3,1.655,1.665,1.66,0.11057465085860621,0.015731303017501853
pi+ n + pi0 p,1.25,1.35,1.3,1.665,1.675,1.67,0.09730788037728887,0.016640245279757573
pi+ n + pi0 p,1.25,1.35,1.3,1.675,1.685,1.68,0.09106699864839,0.014186956176223467
pi+ n + pi0 p,1.25,1.35,1.3,1.685,1.695,1.69,0.08482611691949113,0.011996730658106362
pi+ n + pi0 p,1.25,1.35,1.3,1.695,1.705,1.7,0.07858523519059224,0.010239786412893874
pi+ n + pi0 p,1.25,1.35,1.3,1.705,1.715,1.71,0.07234435346169338,0.009168683844570943
pi+ n + pi0 p,1.25,1.35,1.3,1.715,1.725,1.72,0.0680256826038079,0.008977112109842285
pi+ n + pi0 p,1.25,1.35,1.3,1.725,1.735,1.73,0.06569013095586941,0.008987572220982084
pi+ n + pi0 p,1.35,1.45,1.4,1.115,1.125,1.12,0.020654990745279066,0.002878295826962584
pi+ n + pi0 p,1.35,1.45,1.4,1.125,1.135,1.13,0.01970629755636827,0.0026337173745870765
pi+ n + pi0 p,1.35,1.45,1.4,1.135,1.145,1.14,0.019674514517247894,0.0023654892653457945
pi+ n + pi0 p,1.35,1.45,1.4,1.145,1.155,1.15,0.03226592691660847,0.0029490292516389576
pi+ n + pi0 p,1.35,1.45,1.4,1.155,1.165,1.16,0.051195429615772975,0.003386284221995592
pi+ n + pi0 p,1.35,1.45,1.4,1.165,1.175,1.17,0.0721723850154973,0.004337690741334984
pi+ n + pi0 p,1.35,1.45,1.4,1.175,1.185,1.18,0.08572125248325481,0.004818445319437211
pi+ n + pi0 p,1.35,1.45,1.4,1.185,1.195,1.19,0.10949508397336055,0.005411623554878352
pi+ n + pi0 p,1.35,1.45,1.4,1.195,1.205,1.2,0.1351031918594271,0.006334281669142039
pi+ n + pi0 p,1.35,1.45,1.4,1.205,1.215,1.21,0.14385892869825057,0.0065073157311079655
pi+ n + pi0 p,1.35,1.45,1.4,1.215,1.225,1.22,0.15163017659530875,0.006648118733862951
pi+ n + pi0 p,1.35,1.45,1.4,1.225,1.235,1.23,0.15376412689036953,0.006652607160109885
pi+ n + pi0 p,1.35,1.45,1.4,1.235,1.245,1.24,0.14741429977872325,0.006590835502097568
pi+ n + pi0 p,1.35,1.45,1.4,1.245,1.255,1.25,0.1437756876150304,0.00627924207594866
pi+ n + pi0 p,1.35,1.45,1.4,1.255,1.265,1.26,0.13508515787869296,0.005975862858456138
pi+ n + pi0 p,1.35,1.45,1.4,1.265,1.275,1.27,0.12475073375316738,0.006282190380792529
pi+ n + pi0 p,1.35,1.45,1.4,1.275,1.285,1.28,0.11744959360141649,0.006520729921275228
pi+ n + pi0 p,1.35,1.45,1.4,1.285,1.295,1.29,0.11176950510629456,0.006524519201336144
pi+ n + pi0 p,1.35,1.45,1.4,1.295,1.305,1.3,0.10336245074877654,0.005851200530085605
pi+ n + pi0 p,1.35,1.45,1.4,1.305,1.315,1.31,0.09811511528659933,0.005795227567061489
pi+ n + pi0 p,1.35,1.45,1.4,1.315,1.325,1.32,0.0927756321948151,0.0055910090404257505
pi+ n + pi0 p,1.35,1.45,1.4,1.325,1.335,1.33,0.09177731125827476,0.005862993095220836
pi+ n + pi0 p,1.35,1.45,1.4,1.335,1.345,1.34,0.08522889371168361,0.0059545562357832486
pi+ n + pi0 p,1.35,1.45,1.4,1.345,1.355,1.35,0.08056652023507999,0.005681947373737162
pi+ n + pi0 p,1.35,1.45,1.4,1.355,1.365,1.36,0.07831228750676329,0.005801309824933166
pi+ n + pi0 p,1.35,1.45,1.4,1.365,1.375,1.37,0.07887881185768494,0.006191650241847851
pi+ n + pi0 p,1.35,1.45,1.4,1.375,1.385,1.38,0.07733838733755548,0.006562309247776642
pi+ n + pi0 p,1.35,1.45,1.4,1.385,1.395,1.39,0.07723322785191739,0.0066372287951595305
pi+ n + pi0 p,1.35,1.45,1.4,1.395,1.405,1.4,0.08162154300906813,0.006834832849207168
pi+ n + pi0 p,1.35,1.45,1.4,1.405,1.415,1.41,0.08132724171773187,0.007005309659033448
pi+ n + pi0 p,1.35,1.45,1.4,1.415,1.425,1.42,0.08295614972760326,0.0069108955867759605
pi+ n + pi0 p,1.35,1.45,1.4,1.425,1.435,1.43,0.08325504874764031,0.007109535681569168
pi+ n + pi0 p,1.35,1.45,1.4,1.435,1.445,1.44,0.08379512227271838,0.007210366972077361
pi+ n + pi0 p,1.35,1.45,1.4,1.445,1.455,1.45,0.09175565628459109,0.007322690461560163
pi+ n + pi0 p,1.35,1.45,1.4,1.455,1.465,1.46,0.10150693641497653,0.007426088357939728
pi+ n + pi0 p,1.35,1.45,1.4,1.465,1.475,1.47,0.11442743700630689,0.00836990725343279
pi+ n + pi0 p,1.35,1.45,1.4,1.475,1.485,1.48,0.12359763739606949,0.009151892968860202
pi+ n + pi0 p,1.35,1.45,1.4,1.485,1.495,1.49,0.12227434571397822,0.00948147293143047
pi+ n + pi0 p,1.35,1.45,1.4,1.495,1.505,1.5,0.11939312434554736,0.00986702167027911
pi+ n + pi0 p,1.35,1.45,1.4,1.505,1.515,1.51,0.10905991622407693,0.009477981118316457
pi+ n + pi0 p,1.35,1.45,1.4,1.515,1.525,1.52,0.09869784173970261,0.00876985080164036
pi+ n + pi0 p,1.35,1.45,1.4,1.525,1.535,1.53,0.09166766409251184,0.008900045917512707
pi+ n + pi0 p,1.35,1.45,1.4,1.535,1.545,1.54,0.08723406447865069,0.009304673534556666
pi+ n + pi0 p,1.35,1.45,1.4,1.545,1.555,1.55,0.08858557599771455,0.00982868561886383
pi+ n + pi0 p,1.35,1.45,1.4,1.555,1.565,1.56,0.08450806281359945,0.010159366263134746
pi+ n + pi0 p,1.35,1.45,1.4,1.565,1.575,1.57,0.08267292529738124,0.010359745400170088
pi+ n + pi0 p,1.35,1.45,1.4,1.575,1.585,1.58,0.08960477139277352,0.010735794409447155
pi+ n + pi0 p,1.35,1.45,1.4,1.585,1.595,1.59,0.09140601984557126,0.013479378432385523
pi+ n + pi0 p,1.35,1.45,1.4,1.595,1.605,1.6,0.09190150922217179,0.01787940099162135
pi+ n + pi0 p,1.35,1.45,1.4,1.605,1.615,1.61,0.09754282766785763,0.017924484844990658
pi+ n + pi0 p,1.35,1.45,1.4,1.615,1.625,1.62,0.10087912506628816,0.01806678471250575
pi+ n + pi0 p,1.35,1.45,1.4,1.625,1.635,1.63,0.1072958137831567,0.01799648241181763
pi+ n + pi0 p,1.35,1.45,1.4,1.635,1.645,1.64,0.11405246877776758,0.01750332550944105
pi+ n + pi0 p,1.35,1.45,1.4,1.645,1.655,1.65,0.11039755131108064,0.01820724106040909
pi+ n + pi0 p,1.35,1.45,1.4,1.655,1.665,1.66,0.10415666958218178,0.01548462093816687
pi+ n + pi0 p,1.35,1.45,1.4,1.665,1.675,1.67,0.09791578785328292,0.012896635318060972
pi+ n + pi0 p,1.35,1.45,1.4,1.675,1.685,1.68,0.09167490612438405,0.01054290177403132
pi+ n + pi0 p,1.35,1.45,1.4,1.685,1.695,1.69,0.08543402439548517,0.00861755252192644
pi+ n + pi0 p,1.35,1.45,1.4,1.695,1.705,1.7,0.07919314266658628,0.007459993530890085
pi+ n + pi0 p,1.35,1.45,1.4,1.705,1.715,1.71,0.07535224676507989,0.007310475811681002
pi+ n + pi0 p,1.35,1.45,1.4,1.715,1.725,1.72,0.07303929464229798,0.007321539491351949
pi+ n + pi0 p,1.35,1.45,1.4,1.725,1.735,1.73,0.07047713694481628,0.007330048717449921
pi+ n + pi0 p,1.45,1.55,1.5,1.115,1.125,1.12,0.02051789738572192,0.0028902641778574263
pi+ n + pi0 p,1.45,1.55,1.5,1.125,1.135,1.13,0.01878245312186952,0.0026700653425017007
pi+ n + pi0 p,1.45,1.55,1.5,1.135,1.145,1.14,0.017294156926162176,0.0023654485437267308
pi+ n + pi0 p,1.45,1.55,1.5,1.145,1.155,1.15,0.027114716548014027,0.002823323091197319
pi+ n + pi0 p,1.45,1.55,1.5,1.155,1.165,1.16,0.04533933646986344,0.003220285212110434
pi+ n + pi0 p,1.45,1.55,1.5,1.165,1.175,1.17,0.06589919114555808,0.004036246022337143
pi+ n + pi0 p,1.45,1.55,1.5,1.175,1.185,1.18,0.07805686881632332,0.004574658877099046
pi+ n + pi0 p,1.45,1.55,1.5,1.185,1.195,1.19,0.09962699527938321,0.005234310256711029
pi+ n + pi0 p,1.45,1.55,1.5,1.195,1.205,1.2,0.1199416833910685,0.006066132051302931
pi+ n + pi0 p,1.45,1.55,1.5,1.205,1.215,1.21,0.12835272036765286,0.006301487660834214
pi+ n + pi0 p,1.45,1.55,1.5,1.215,1.225,1.22,0.13731781767153955,0.006493250408022579
pi+ n + pi0 p,1.45,1.55,1.5,1.225,1.235,1.23,0.13773286034434068,0.006486250663844037
pi+ n + pi0 p,1.45,1.55,1.5,1.235,1.245,1.24,0.133053953508673,0.006372899927022268
pi+ n + pi0 p,1.45,1.55,1.5,1.245,1.255,1.25,0.13018294200097308,0.0061007174342912855
pi+ n + pi0 p,1.45,1.55,1.5,1.255,1.265,1.26,0.12279399932089345,0.0057218976182697575
pi+ n + pi0 p,1.45,1.55,1.5,1.265,1.275,1.27,0.113627316770625,0.00582607118503423
pi+ n + pi0 p,1.45,1.55,1.5,1.275,1.285,1.28,0.10771838149408872,0.005937823471354187
pi+ n + pi0 p,1.45,1.55,1.5,1.285,1.295,1.29,0.10308140247855607,0.006022620708521488
pi+ n + pi0 p,1.45,1.55,1.5,1.295,1.305,1.3,0.09606935177851836,0.005665426854467169
pi+ n + pi0 p,1.45,1.55,1.5,1.305,1.315,1.31,0.09082201631634115,0.005591383394634681
pi+ n + pi0 p,1.45,1.55,1.5,1.315,1.325,1.32,0.08665924317382055,0.005581326830366993
pi+ n + pi0 p,1.45,1.55,1.5,1.325,1.335,1.33,0.08593162567435605,0.006091020573989185
pi+ n + pi0 p,1.45,1.55,1.5,1.335,1.345,1.34,0.0793832081277649,0.006224603799526816
pi+ n + pi0 p,1.45,1.55,1.5,1.345,1.355,1.35,0.07393939497357507,0.005967098375070622
pi+ n + pi0 p,1.45,1.55,1.5,1.355,1.365,1.36,0.07193314445376797,0.00572573840880042
pi+ n + pi0 p,1.45,1.55,1.5,1.365,1.375,1.37,0.0725154966184232,0.006411725679442764
pi+ n + pi0 p,1.45,1.55,1.5,1.375,1.385,1.38,0.07230175575475664,0.006932284083731532
pi+ n + pi0 p,1.45,1.55,1.5,1.385,1.395,1.39,0.07212922662227875,0.007071512077542017
pi+ n + pi0 p,1.45,1.55,1.5,1.395,1.405,1.4,0.07590769808261721,0.006620081561109623
pi+ n + pi0 p,1.45,1.55,1.5,1.405,1.415,1.41,0.07760014191392761,0.006639512216406691
pi+ n + pi0 p,1.45,1.55,1.5,1.415,1.425,1.42,0.0799206092525173,0.0070388231412636774
pi+ n + pi0 p,1.45,1.55,1.5,1.425,1.435,1.43,0.07919403884359766,0.006590932777455316
pi+ n + pi0 p,1.45,1.55,1.5,1.435,1.445,1.44,0.07872455827164786,0.0068070693582322215
pi+ n + pi0 p,1.45,1.55,1.5,1.445,1.455,1.45,0.08494346801519592,0.0068792835522260565
pi+ n + pi0 p,1.45,1.55,1.5,1.455,1.465,1.46,0.09432304129158542,0.0072145829904200764
pi+ n + pi0 p,1.45,1.55,1.5,1.465,1.475,1.47,0.10886092237183811,0.00819990765926909
pi+ n + pi0 p,1.45,1.55,1.5,1.475,1.485,1.48,0.11812750145207505,0.008866186858550684
pi+ n + pi0 p,1.45,1.55,1.5,1.485,1.495,1.49,0.12344060403230021,0.009289388017316904
pi+ n + pi0 p,1.45,1.55,1.5,1.495,1.505,1.5,0.1152826266761179,0.008710664637811515
pi+ n + pi0 p,1.45,1.55,1.5,1.505,1.515,1.51,0.10536465913404272,0.008129382270757112
pi+ n + pi0 p,1.45,1.55,1.5,1.515,1.525,1.52,0.09621481637123748,0.008485557907399252
pi+ n + pi0 p,1.45,1.55,1.5,1.525,1.535,1.53,0.0881835809488172,0.008908952814559515
pi+ n + pi0 p,1.45,1.55,1.5,1.535,1.545,1.54,0.08099709935629149,0.009416799029821298
pi+ n + pi0 p,1.45,1.55,1.5,1.545,1.555,1.55,0.07698787694952323,0.009807130054499805
pi+ n + pi0 p,1.45,1.55,1.5,1.555,1.565,1.56,0.07684529155361676,0.0101352086797209
pi+ n + pi0 p,1.45,1.55,1.5,1.565,1.575,1.57,0.07780885332098125,0.014573278572640134
pi+ n + pi0 p,1.45,1.55,1.5,1.575,1.585,1.58,0.07334106965329232,0.01777907271207672
pi+ n + pi0 p,1.45,1.55,1.5,1.585,1.595,1.59,0.07612352678755299,0.017846775153251913
pi+ n + pi0 p,1.45,1.55,1.5,1.595,1.605,1.6,0.08832662869309987,0.01740918720835813
pi+ n + pi0 p,1.45,1.55,1.5,1.605,1.615,1.61,0.09866527469191941,0.016552933939370358
pi+ n + pi0 p,1.45,1.55,1.5,1.615,1.625,1.62,0.1043696891253666,0.017023646066247098
pi+ n + pi0 p,1.45,1.55,1.5,1.625,1.635,1.63,0.108724163104011,0.017687000303047262
pi+ n + pi0 p,1.45,1.55,1.5,1.635,1.645,1.64,0.10985628657439668,0.016805939716698273
pi+ n + pi0 p,1.45,1.55,1.5,1.645,1.655,1.65,0.10782842625144351,0.01418129418152933
pi+ n + pi0 p,1.45,1.55,1.5,1.655,1.665,1.66,0.10476457705817585,0.011713920268123606
pi+ n + pi0 p,1.45,1.55,1.5,1.665,1.675,1.67,0.09852369532927698,0.009177323013304201
pi+ n + pi0 p,1.45,1.55,1.5,1.675,1.685,1.68,0.09228281360037811,0.007036365943764014
pi+ n + pi0 p,1.45,1.55,1.5,1.685,1.695,1.69,0.08604193187147921,0.005751303509646672
pi+ n + pi0 p,1.45,1.55,1.5,1.695,1.705,1.7,0.08267881092635188,0.00564537600636777
pi+ n + pi0 p,1.45,1.55,1.5,1.705,1.715,1.71,0.08038235034895451,0.0056573204446235875
pi+ n + pi0 p,1.45,1.55,1.5,1.715,1.725,1.72,0.07782630063124486,0.005665766790927043
pi+ n + pi0 p,1.55,1.65,1.6,1.115,1.125,1.12,0.020327761180748506,0.0026126783483471834
pi+ n + pi0 p,1.55,1.65,1.6,1.125,1.135,1.13,0.018098020780605933,0.002660477138081197
pi+ n + pi0 p,1.55,1.65,1.6,1.135,1.145,1.14,0.01660972458489859,0.0023427297630578565
pi+ n + pi0 p,1.55,1.65,1.6,1.145,1.155,1.15,0.022522174239351062,0.0026749551010747316
pi+ n + pi0 p,1.55,1.65,1.6,1.155,1.165,1.16,0.039337028606570304,0.002998542381845484
pi+ n + pi0 p,1.55,1.65,1.6,1.165,1.175,1.17,0.058399554601845365,0.0036690470620219604
pi+ n + pi0 p,1.55,1.65,1.6,1.175,1.185,1.18,0.07055723227261061,0.004237684996492949
pi+ n + pi0 p,1.55,1.65,1.6,1.185,1.195,1.19,0.08992365370862461,0.004948387012788794
pi+ n + pi0 p,1.55,1.65,1.6,1.195,1.205,1.2,0.10485030549317798,0.0056675947035872915
pi+ n + pi0 p,1.55,1.65,1.6,1.205,1.215,1.21,0.11257194274528418,0.006021821800941016
pi+ n + pi0 p,1.55,1.65,1.6,1.215,1.225,1.22,0.12153704004917089,0.006217886663686627
pi+ n + pi0 p,1.55,1.65,1.6,1.225,1.235,1.23,0.1219158872496299,0.006214025697149723
pi+ n + pi0 p,1.55,1.65,1.6,1.235,1.245,1.24,0.11861844083568017,0.005931654746260996
pi+ n + pi0 p,1.55,1.65,1.6,1.245,1.255,1.25,0.1172826306399661,0.005774188461064
pi+ n + pi0 p,1.55,1.65,1.6,1.255,1.265,1.26,0.1098936879598865,0.005380989408476052
pi+ n + pi0 p,1.55,1.65,1.6,1.265,1.275,1.27,0.10189474698487519,0.005328472012983773
pi+ n + pi0 p,1.55,1.65,1.6,1.275,1.285,1.28,0.09788700096252431,0.005376258414966594
pi+ n + pi0 p,1.55,1.65,1.6,1.285,1.295,1.29,0.09331178647751545,0.005557840394923234
pi+ n + pi0 p,1.55,1.65,1.6,1.295,1.305,1.3,0.08769473943495804,0.0054402411637783366
pi+ n + pi0 p,1.55,1.65,1.6,1.305,1.315,1.31,0.08244740397278083,0.005349281085835116
pi+ n + pi0 p,1.55,1.65,1.6,1.315,1.325,1.32,0.08062994216489852,0.005770594974781668
pi+ n + pi0 p,1.55,1.65,1.6,1.325,1.335,1.33,0.08035799453789963,0.0068265381546083175
pi+ n + pi0 p,1.55,1.65,1.6,1.335,1.345,1.34,0.07380957699130847,0.007002754171958245
pi+ n + pi0 p,1.55,1.65,1.6,1.345,1.355,1.35,0.0675434557124714,0.006793907802186073
pi+ n + pi0 p,1.55,1.65,1.6,1.355,1.365,1.36,0.0658013119840321,0.005963940808815969
pi+ n + pi0 p,1.55,1.65,1.6,1.365,1.375,1.37,0.06641531977615446,0.007237329556040574
pi+ n + pi0 p,1.55,1.65,1.6,1.375,1.385,1.38,0.0667447960083279,0.007741660076311851
pi+ n + pi0 p,1.55,1.65,1.6,1.385,1.395,1.39,0.06657226687585001,0.00787994784288399
pi+ n + pi0 p,1.55,1.65,1.6,1.395,1.405,1.4,0.0691310509425639,0.00606373663334558
pi+ n + pi0 p,1.55,1.65,1.6,1.405,1.415,1.41,0.07278042509680337,0.006058280798273578
pi+ n + pi0 p,1.55,1.65,1.6,1.415,1.425,1.42,0.07648401109282968,0.007510814621374757
pi+ n + pi0 p,1.55,1.65,1.6,1.425,1.435,1.43,0.07338634366266882,0.005663401221202505
pi+ n + pi0 p,1.55,1.65,1.6,1.435,1.445,1.44,0.07291686309071901,0.005891399856384794
pi+ n + pi0 p,1.55,1.65,1.6,1.445,1.455,1.45,0.07660252463518716,0.005951401011460154
pi+ n + pi0 p,1.55,1.65,1.6,1.455,1.465,1.46,0.08775421103782159,0.006804399881042331
pi+ n + pi0 p,1.55,1.65,1.6,1.465,1.475,1.47,0.09874020510666569,0.007402921333793077
pi+ n + pi0 p,1.55,1.65,1.6,1.475,1.485,1.48,0.1053957443272146,0.007188992287279719
pi+ n + pi0 p,1.55,1.65,1.6,1.485,1.495,1.49,0.10505077209446123,0.00694603581244392
pi+ n + pi0 p,1.55,1.65,1.6,1.495,1.505,1.5,0.10491266532587273,0.007367287707046774
pi+ n + pi0 p,1.55,1.65,1.6,1.505,1.515,1.51,0.09845194667591167,0.007830176289809063
pi+ n + pi0 p,1.55,1.65,1.6,1.515,1.525,1.52,0.09263914260185792,0.00811758578974581
pi+ n + pi0 p,1.55,1.65,1.6,1.525,1.535,1.53,0.08338026526803902,0.012572820267810108
pi+ n + pi0 p,1.55,1.65,1.6,1.535,1.545,1.54,0.07963286016685696,0.01326607311899275
pi+ n + pi0 p,1.55,1.65,1.6,1.545,1.555,1.55,0.07922736981817867,0.012646905630582362
pi+ n + pi0 p,1.55,1.65,1.6,1.555,1.565,1.56,0.07910096960863619,0.012668617503565726
pi+ n + pi0 p,1.55,1.65,1.6,1.565,1.575,1.57,0.07800678636490778,0.01336966864857363
pi+ n + pi0 p,1.55,1.65,1.6,1.575,1.585,1.58,0.08287764873610531,0.01406798875755542
pi+ n + pi0 p,1.55,1.65,1.6,1.585,1.595,1.59,0.08712328587960491,0.01476243904936453
pi+ n + pi0 p,1.55,1.65,1.6,1.595,1.605,1.6,0.08486447368079733,0.015435893837314045
pi+ n + pi0 p,1.55,1.65,1.6,1.605,1.615,1.61,0.0867772446664641,0.016126454300810368
pi+ n + pi0 p,1.55,1.65,1.6,1.615,1.625,1.62,0.09595564915721086,0.016852358971934586
pi+ n + pi0 p,1.55,1.65,1.6,1.625,1.635,1.63,0.10069756097709671,0.01621481900727917
pi+ n + pi0 p,1.55,1.65,1.6,1.635,1.645,1.64,0.10105751827942577,0.01326785804653197
pi+ n + pi0 p,1.55,1.65,1.6,1.645,1.655,1.65,0.10072012279310072,0.010328744403438339
pi+ n + pi0 p,1.55,1.65,1.6,1.655,1.665,1.66,0.10019254018259728,0.0074438312389992645
pi+ n + pi0 p,1.55,1.65,1.6,1.665,1.675,1.67,0.09816467985964412,0.005380688986675794
pi+ n + pi0 p,1.55,1.65,1.6,1.675,1.685,1.68,0.09289072107637217,0.004042614151653947
pi+ n + pi0 p,1.55,1.65,1.6,1.685,1.695,1.69,0.09000537508762385,0.00398373980236871
pi+ n + pi0 p,1.55,1.65,1.6,1.695,1.705,1.7,0.0877089145102265,0.003996966664056921
pi+ n + pi0 p,1.55,1.65,1.6,1.705,1.715,1.71,0.08517546431767344,0.004005624292585224
pi+ n + pi0 p,1.65,1.75,1.7,1.115,1.125,1.12,0.020137624975775096,0.002364568105588548
pi+ n + pi0 p,1.65,1.75,1.7,1.125,1.135,1.13,0.017784310541559992,0.00242461551072552
pi+ n + pi0 p,1.65,1.75,1.7,1.135,1.145,1.14,0.01592529224363501,0.0023224343798589637
pi+ n + pi0 p,1.65,1.75,1.7,1.145,1.155,1.15,0.01687230776471548,0.002541091039506079
pi+ n + pi0 p,1.65,1.75,1.7,1.155,1.165,1.16,0.03333472074327719,0.0028176219372126384
pi+ n + pi0 p,1.65,1.75,1.7,1.165,1.175,1.17,0.05252025999271749,0.0033989177265856202
pi+ n + pi0 p,1.65,1.75,1.7,1.175,1.185,1.18,0.06305759572889791,0.00395328578038558
pi+ n + pi0 p,1.65,1.75,1.7,1.185,1.195,1.19,0.07776711321830193,0.004662235531830161
pi+ n + pi0 p,1.65,1.75,1.7,1.195,1.205,1.2,0.0897589275952875,0.005333670704527926
pi+ n + pi0 p,1.65,1.75,1.7,1.205,1.215,1.21,0.09730821491627414,0.005725294694082753
pi+ n + pi0 p,1.65,1.75,1.7,1.215,1.225,1.22,0.10575626242680222,0.006008279377327551
pi+ n + pi0 p,1.65,1.75,1.7,1.225,1.235,1.23,0.1056647243735282,0.005857295473397265
pi+ n + pi0 p,1.65,1.75,1.7,1.235,1.245,1.24,0.10418292816268737,0.005529794970893661
pi+ n + pi0 p,1.65,1.75,1.7,1.245,1.255,1.25,0.10323091829496978,0.005388838747416783
pi+ n + pi0 p,1.65,1.75,1.7,1.255,1.265,1.26,0.09699337659887956,0.005086439011071816
pi+ n + pi0 p,1.65,1.75,1.7,1.265,1.275,1.27,0.09174384580311686,0.004985496541822819
pi+ n + pi0 p,1.65,1.75,1.7,1.275,1.285,1.28,0.08805562043095991,0.00496324514123198
pi+ n + pi0 p,1.65,1.75,1.7,1.285,1.295,1.29,0.08349584707858201,0.005175112481281089
pi+ n + pi0 p,1.65,1.75,1.7,1.295,1.305,1.3,0.07932012709139774,0.0052822860652826506
pi+ n + pi0 p,1.65,1.75,1.7,1.305,1.315,1.31,0.07552152916460853,0.0054696166592013715
pi+ n + pi0 p,1.65,1.75,1.7,1.315,1.325,1.32,0.0746006411559765,0.006036669503881567
pi+ n + pi0 p,1.65,1.75,1.7,1.325,1.335,1.33,0.07444261099709401,0.0072537991408658685
pi+ n + pi0 p,1.65,1.75,1.7,1.335,1.345,1.34,0.06823594585485206,0.007871048467192505
pi+ n + pi0 p,1.65,1.75,1.7,1.345,1.355,1.35,0.06117170332565501,0.0073205009488751
pi+ n + pi0 p,1.65,1.75,1.7,1.355,1.365,1.36,0.05966947951429623,0.00630508453935168
pi+ n + pi0 p,1.65,1.75,1.7,1.365,1.375,1.37,0.06029140121328538,0.007755160962676678
pi+ n + pi0 p,1.65,1.75,1.7,1.375,1.385,1.38,0.06118783626189918,0.008668066153967847
pi+ n + pi0 p,1.65,1.75,1.7,1.385,1.395,1.39,0.060100541584202846,0.007779154617090794
pi+ n + pi0 p,1.65,1.75,1.7,1.395,1.405,1.4,0.0623544038025106,0.005564549042280212
pi+ n + pi0 p,1.65,1.75,1.7,1.405,1.415,1.41,0.06899804727275659,0.006322517614820033
pi+ n + pi0 p,1.65,1.75,1.7,1.415,1.425,1.42,0.07304741293314204,0.00809757818610639
pi+ n + pi0 p,1.65,1.75,1.7,1.425,1.435,1.43,0.06959708987016677,0.0058367700676170775
pi+ n + pi0 p,1.65,1.75,1.7,1.435,1.445,1.44,0.06710916790979018,0.005014015965781805
pi+ n + pi0 p,1.65,1.75,1.7,1.445,1.455,1.45,0.06996799512499761,0.00546487862138764
pi+ n + pi0 p,1.65,1.75,1.7,1.455,1.465,1.46,0.0764744770821963,0.005642792627516494
