channel,q2_min,q2_max,q2,w_min,w_max,w,beam_energy,sigma_U,sigma_U_err,F_2,F_2_err,d2sigma_dOmega_pi_dE_f,d2sigma_dOmega_pi_dE_f_err,d2sigma_dWdQ2,d2sigma_dWdQ2_err
pi0 p,0.6,0.7,0.65,1.24,1.24,1.24,2.448,133.04989206507608,6.615363931994882,0.16668599540750736,0.008287782161056939,0.15678997489445667,0.007795742850417761,0.15183506626694374,0.007549380201699887
pi0 p,0.6,0.7,0.65,1.36,1.36,1.36,2.448,26.296311749384312,3.318003553753484,0.04935502166818992,0.0062274945190543135,0.03168014404974255,0.003997322192642821,0.037177274036347296,0.004690936453259671
pi0 p,0.8,1.0,0.9,1.14,1.14,1.14,2.448,25.34491183017119,2.523021561679886,0.022951411282308473,0.0022847546649309514,0.011285275170141697,0.0011234204630320794,0.010084113933974202,0.0010038479145769291
pi0 p,0.8,1.0,0.9,1.16,1.16,1.16,2.448,43.17133898903006,3.1233950582745456,0.04382441675446595,0.0031706444582931498,0.020332553063008362,0.001471036044891785,0.01875058441889046,0.0013565824939690608
pi0 p,0.8,1.0,0.9,1.2,1.2,1.2,2.448,98.41608243958858,4.359783089288003,0.12221863714075638,0.005414224323846434,0.050469978952399686,0.002235794753245346,0.049598339001472994,0.0021971815406097925
pi0 p,0.8,1.0,0.9,1.22,1.22,1.22,2.448,107.63562015229894,4.584602498450855,0.14622424004648982,0.006228235739271638,0.056955138765523404,0.0024259317790390105,0.05779690893167024,0.0024617859098683553
pi0 p,0.8,1.0,0.9,1.26,1.26,1.26,2.448,63.70797414784367,3.3381148754009375,0.1017516332097084,0.005331493348469065,0.03523976379702421,0.001846462414006042,0.038159834873816176,0.001999465751956276
pi0 p,3.0,3.0,3.0,1.11,1.11,1.11,5.75,0.9387832831163164,0.297438059378768,0.0013572556898859178,0.0004300241661103795,0.00012143975439737154,3.8476190968680663e-05,1.9802450965853013e-05,6.2740812412791454e-06
pi0 p,3.0,3.0,3.0,1.13,1.13,1.13,5.75,1.4413061607992323,0.2165636590662266,0.002348106909634993,0.0003528151325928298,0.00020529442325556185,3.084654232065557e-05,3.4285799137900074e-05,5.151617551676861e-06
pi0 p,3.0,3.0,3.0,1.15,1.15,1.15,5.75,2.208646449623847,0.23979994774848376,0.004009471592743293,0.000435321406286017,0.0003424431754049252,3.718017231001881e-05,5.856415164858033e-05,6.358500930583802e-06
pi0 p,3.0,3.0,3.0,1.17,1.17,1.17,5.75,3.559845449932817,0.27582754208760496,0.007134852627373405,0.0005528298604656664,0.0005951291383977412,4.611239723119469e-05,0.0001042062346850587,8.074212767839772e-06
pi0 p,3.0,3.0,3.0,1.19,1.19,1.19,5.75,5.682104384768252,0.34102098649667684,0.012476578518666669,0.0007488027016794216,0.0010160847172567915,6.098202165591516e-05,0.00018213359688299102,1.0931052067562275e-05
pi0 p,3.0,3.0,3.0,1.21,1.21,1.21,5.75,7.17929319568954,0.3620041847752333,0.017156854803573932,0.000865106503827401,0.0013638424548104088,6.876953796954878e-05,0.00025023376543740914,1.2617630704202753e-05
pi0 p,3.0,3.0,3.0,1.23,1.23,1.23,5.75,6.370050344051344,0.3006694051181063,0.01647394442004386,0.0007775780097796054,0.0012779109100386481,6.031800258440175e-05,0.00023996780727570223,1.1326594605089705e-05
pi0 p,3.0,3.0,3.0,1.25,1.25,1.25,5.75,4.97172117075322,0.23871208464783356,0.013845330419165575,0.000664769317000205,0.0010477735379609094,5.030777006498774e-05,0.00020134681157227437,9.667460317435788e-06
pi0 p,3.0,3.0,3.0,1.27,1.27,1.27,5.75,3.9541216111436426,0.20250958235741526,0.011805575083336257,0.0006046202708783313,0.0008713592884038163,4.462649936729554e-05,0.00017133997603252125,8.775144115367709e-06
pi0 p,3.0,3.0,3.0,1.29,1.29,1.29,5.75,3.4846859872883345,0.1914983150770395,0.011110946680777913,0.0006105937740276911,0.0007996357810610822,4.394338695282827e-05,0.0001608798963718729,8.841034514262303e-06
pi0 p,3.0,3.0,3.0,1.31,1.31,1.31,5.75,2.9578408992813263,0.17820271279621838,0.010036873987569186,0.0006046972212106496,0.0007041346404104267,4.242239774472509e-05,0.00014493795727248013,8.732159048640486e-06
pi0 p,3.0,3.0,3.0,1.33,1.33,1.33,5.75,2.811273035620748,0.18168425364215218,0.01012040015778118,0.0006540515011984212,0.0006919201354053068,4.4716749952155475e-05,0.00014570439203037255,9.416443505487024e-06
pi0 p,3.0,3.0,3.0,1.35,1.35,1.35,5.75,2.585367391086413,0.1782570036041634,0.009845765820420925,0.0006788500231678912,0.0006558335155203832,4.521868642070323e-05,0.00014127927699808293,9.740983303134392e-06
pi0 p,3.0,3.0,3.0,1.37,1.37,1.37,5.75,2.4689776664562184,0.17652944085788513,0.009920821026441646,0.0007093288094268589,0.0006436681508674352,4.6021630861387176e-05,0.00014183959340027225,1.0141389472509367e-05
pi0 p,3.0,3.0,3.0,1.39,1.39,1.39,5.75,2.2569264455242144,0.1499342776938983,0.00954588586665655,0.0006341613415022509,0.0006030940163236729,4.0065313558767394e-05,0.00013594333435776207,9.031116492366203e-06
pi0 p,3.5,3.5,3.5,1.11,1.11,1.11,5.75,0.4937641173647078,0.2258214985229246,0.0007681149697979404,0.00035129501601579893,3.95250617730405e-05,1.8076665283893982e-05,6.909569761897936e-06,3.1600704524828333e-06
pi0 p,3.5,3.5,3.5,1.13,1.13,1.13,5.75,0.9240994790534376,0.2083600268107466,0.0016188687219547998,0.0003650121420424216,8.151321485053838e-05,1.8379077162867e-05,1.4600751408072752e-05,3.292083832748448e-06
pi0 p,3.5,3.5,3.5,1.15,1.15,1.15,5.75,1.4348093471916088,0.19257560275167884,0.002799135571839768,0.0003756911822367176,0.0001378742672808023,1.850505098640178e-05,2.530067722153637e-05,3.3957774079878336e-06
pi0 p,3.5,3.5,3.5,1.17,1.17,1.17,5.75,2.458484746993228,0.23744051241144332,0.005292299042159677,0.0005111303610656266,0.00025492927247363365,2.46210748953582e-05,4.791917581945366e-05,4.6280350833254376e-06
pi0 p,3.5,3.5,3.5,1.19,1.19,1.19,5.75,3.789269678239172,0.2830447832500459,0.00893173289502656,0.0006671682450679694,0.0004206302320999488,3.141956181077905e-05,8.09795851813531e-05,6.0488830517826214e-06
pi0 p,3.5,3.5,3.5,1.21,1.21,1.21,5.75,4.76179994964035,0.3062472864941747,0.012209804229480163,0.0007852533607981188,0.0005620001068367856,3.614410717552322e-05,0.00011080190180646186,7.126041019254876e-06
pi0 p,3.5,3.5,3.5,1.23,1.23,1.23,5.75,4.2639203458994395,0.25807653426874166,0.011826323160296364,0.0007157958514132661,0.00053188033693473,3.219240109253274e-05,0.00010737823687452325,6.499137174341229e-06
pi0 p,3.5,3.5,3.5,1.25,1.25,1.25,5.75,3.2265664516840897,0.19951603210511304,0.009632613008139071,0.0005956364931473515,0.00042317334036627726,2.616709341860242e-05,8.74728386833132e-05,5.408918103005809e-06
pi0 p,3.5,3.5,3.5,1.27,1.27,1.27,5.75,2.8144209114596452,0.18587817845702362,0.009004729955380675,0.0005947165879802535,0.00038630312143764206,2.5513355252839862e-05,8.175267668576676e-05,5.399348251166587e-06
pi0 p,3.5,3.5,3.5,1.29,1.29,1.29,5.75,2.3715191791565555,0.17018550614447178,0.008100514706596666,0.0005813110041400527,0.00033925524028146335,2.4345712776398246e-05,7.350053554580117e-05,5.2745623791247225e-06
pi0 p,3.5,3.5,3.5,1.31,1.31,1.31,5.75,2.117446014890135,0.1616684211242672,0.00769493459696133,0.0005875134091717491,0.0003145198349082127,2.4013800004489936e-05,6.975550221616216e-05,5.3258793039889534e-06
pi0 p,3.5,3.5,3.5,1.33,1.33,1.33,5.75,1.9136697490076864,0.1591491179660584,0.007375935423212887,0.0006134149413124373,0.0002941451121077832,2.4462389694071e-05,6.677897969376154e-05,5.553631039235698e-06
pi0 p,3.5,3.5,3.5,1.35,1.35,1.35,5.75,1.900996564243105,0.16388101056504986,0.007749372576076167,0.0006680574983143619,0.0003014284172927918,2.5985524944193985e-05,7.004805895111895e-05,6.038699335366879e-06
pi0 p,3.5,3.5,3.5,1.37,1.37,1.37,5.75,1.8069938288623917,0.1574717603858827,0.00777075827861061,0.0006771882483053965,0.00029473057381450935,2.5684505147054676e-05,7.01070523601245e-05,6.109528861846921e-06
pi0 p,3.5,3.5,3.5,1.39,1.39,1.39,5.75,1.773604982140039,0.1609906058866332,0.008027233121467248,0.0007286341303907234,0.00029678505390549686,2.693925994089843e-05,7.22601275183438e-05,6.5590713985178796e-06
pi0 p,4.2,4.2,4.2,1.11,1.11,1.11,5.75,0.37453439297566793,0.18911334987871348,0.0006319898046253108,0.0003191101038607442,1.637842337558397e-05,8.269944144995344e-06,3.184468588238298e-06,1.60793116359919e-06
pi0 p,4.2,4.2,4.2,1.13,1.13,1.13,5.75,0.4502719086684107,0.15071946632391928,0.0008551469630618704,0.0002862432486236236,2.1712819506599847e-05,7.267929678536266e-06,4.3287913111887015e-06,1.4489758381317204e-06
pi0 p,4.2,4.2,4.2,1.15,1.15,1.15,5.75,0.724055425243454,0.14149729175626816,0.001530558805651964,0.000299106833983935,3.80628906552322e-05,7.438375235320447e-06,7.780023511878613e-06,1.520397773914569e-06
pi0 p,4.2,4.2,4.2,1.17,1.17,1.17,5.75,1.3473285581597474,0.18271416837796686,0.003141149507026677,0.0004259781450124885,7.648551471924208e-05,1.0372367697731307e-05,1.6026419501813033e-05,2.1733777508210487e-06
pi0 p,4.2,4.2,4.2,1.19,1.19,1.19,5.75,2.0647740724600485,0.2101559780792318,0.005268599101311381,0.0005362463680707996,0.00012557024951885784,1.2780739044174223e-05,2.6969805680077137e-05,2.7450295734053493e-06
pi0 p,4.2,4.2,4.2,1.21,1.21,1.21,5.75,2.603067124096738,0.21606202102178282,0.007222440796355655,0.0005994832560117972,0.0001684373172455223,1.398077938239224e-05,3.707871455247495e-05,3.0776394234848793e-06
pi0 p,4.2,4.2,4.2,1.23,1.23,1.23,5.75,2.4832719130300522,0.18878359616457205,0.007450050767701164,0.0005663686558670612,0.0001699563540213551,1.292044239489703e-05,3.8343030700226665e-05,2.9149184934021275e-06
pi0 p,4.2,4.2,4.2,1.25,1.25,1.25,5.75,1.9620125767611265,0.15478223014045306,0.006333553038002633,0.0004996509581774421,0.00014128949736007607,1.1146260608032165e-05,3.2665904985977805e-05,2.576997560144267e-06
pi0 p,4.2,4.2,4.2,1.27,1.27,1.27,5.75,1.6044930495973007,0.13702333608068387,0.0055491192297228015,0.00047389350135042946,0.00012101256783103179,1.0334445360208757e-05,2.8670139236298613e-05,2.448423273034012e-06
pi0 p,4.2,4.2,4.2,1.29,1.29,1.29,5.75,1.3705449278697759,0.13222277242281788,0.005058955706110752,0.00048806072345681996,0.00010781272052927096,1.0401188987641233e-05,2.617388016426059e-05,2.525114594937209e-06
pi0 p,4.2,4.2,4.2,1.31,1.31,1.31,5.75,1.3680756360440542,0.13446830783988573,0.0053712572774915575,0.0005279414807542872,0.00011182670528002278,1.0991459415062674e-05,2.7818400356760436e-05,2.734273693816146e-06
pi0 p,4.2,4.2,4.2,1.33,1.33,1.33,5.75,1.1992275972842175,0.129200567067828,0.004992650323350011,0.0005378906009242869,0.00010151209033923039,1.0936555884613112e-05,2.5875459586432352e-05,2.7877310856409558e-06
pi0 p,4.2,4.2,4.2,1.35,1.35,1.35,5.75,1.2171158258537575,0.13677860484871324,0.005358178273089316,0.0006021482369681255,0.00010635946959833762,1.1952601022096747e-05,2.7779900228883574e-05,3.1218852926161006e-06
pi0 p,4.2,4.2,4.2,1.37,1.37,1.37,5.75,1.1672524672559805,0.13205138366178526,0.005420090733659839,0.0006131753849574358,0.00010500062528518723,1.1878730817213073e-05,2.8101953923931173e-05,3.1791767448378756e-06
pi0 p,4.2,4.2,4.2,1.39,1.39,1.39,5.75,0.6561530416287642,0.08890489185205738,0.003206257466870765,0.00043442909695947497,6.0598581444190245e-05,8.21075265659128e-06,1.6619136136343183e-05,2.2517955524652686e-06
pi0 p,5.0,5.0,5.0,1.11,1.11,1.11,5.75,0.08814680667442241,0.17997051283060933,0.00015984370168393994,0.00032635502124376983,2.0615563950396676e-06,4.2091072341951325e-06,4.597932815555435e-07,9.387660858011692e-07
pi0 p,5.0,5.0,5.0,1.13,1.13,1.13,5.75,0.19068839088759326,0.20899592876152204,0.0003890561524112253,0.00042640850622888463,4.919517166950112e-06,5.3918282837211e-06,1.1262577386084845e-06,1.2343870594832653e-06
pi0 p,5.0,5.0,5.0,1.15,1.15,1.15,5.75,0.3644812964841806,0.1650755130544492,0.0008274401995787356,0.00037475205664843763,1.0254345409570107e-05,4.644247443834997e-06,2.409517105852307e-06,1.091283081735045e-06
pi0 p,5.0,5.0,5.0,1.17,1.17,1.17,5.75,0.539292078100531,0.16724009835833967,0.001349873142155928,0.00041860974086727667,1.638984971419141e-05,5.082663346241128e-06,3.952478688472824e-06,1.2257048665495417e-06
pi0 p,5.0,5.0,5.0,1.19,1.19,1.19,5.75,1.0926584912891444,0.18812896876792798,0.002992549270512802,0.0005152435209509655,3.55862623404213e-05,6.12708077572318e-06,8.806876382131463e-06,1.516327914939138e-06
pi0 p,5.0,5.0,5.0,1.21,1.21,1.21,5.75,1.4305242148121124,0.19303336870328994,0.004259105438702045,0.0005747190169745864,4.9586739657273034e-05,6.6911802680065946e-06,1.2592997618365261e-05,1.6992852879913172e-06
pi0 p,5.0,5.0,5.0,1.23,1.23,1.23,5.75,1.4266537726628898,0.17705305526933018,0.0045917515869937945,0.0005698535013141905,5.232114502932503e-05,6.4932492803358435e-06,1.3634852903249974e-05,1.6921361096338973e-06
pi0 p,5.0,5.0,5.0,1.25,1.25,1.25,5.75,1.1882383061819604,0.15322836531728753,0.004114190170444361,0.0005305422583515871,4.5864738455326354e-05,5.914452397849557e-06,1.2264612887935359e-05,1.5815738091344517e-06
pi0 p,5.0,5.0,5.0,1.27,1.27,1.27,5.75,1.092331765653171,0.14451361141925256,0.004051319073614866,0.0005359825363951553,4.417016232253591e-05,5.843636406918342e-06,1.2120040599784342e-05,1.6034604986292466e-06
pi0 p,5.0,5.0,5.0,1.29,1.29,1.29,5.75,0.9885272611932573,0.14698058341921552,0.003912394021234805,0.0005817198760030158,4.170167753012647e-05,6.200473303628693e-06,1.1741769918241655e-05,1.7458417796936775e-06
pi0 p,5.0,5.0,5.0,1.31,1.31,1.31,5.75,0.908089922890744,0.14931585647959913,0.0038222750061242226,0.0006284909146697686,3.981526678980674e-05,6.546764270611785e-06,1.1503917940189936e-05,1.891571877201804e-06
pi0 p,5.0,5.0,5.0,1.33,1.33,1.33,5.75,0.8330309912111767,0.13331556911556594,0.0037176548388795465,0.0005949613830091255,3.7831162777485316e-05,6.054376186714433e-06,1.1217069787735103e-05,1.7951433480124068e-06
pi0 p,5.0,5.0,5.0,1.35,1.35,1.35,5.75,0.8032047105579952,0.1377201168383149,0.0037901052958257842,0.0006498638980939517,3.7663320754965166e-05,6.457876636815624e-06,1.1460558121361426e-05,1.965064923996396e-06
pi0 p,5.0,5.0,5.0,1.37,1.37,1.37,5.75,0.7659265721304988,0.13337346999250835,0.0038118898708757406,0.0006637777011624164,3.6976483444560574e-05,6.438844250309311e-06,1.1547831245795173e-05,2.0108642005400977e-06
pi0 p,5.0,5.0,5.0,1.39,1.39,1.39,5.75,0.779479402838085,0.14940591049480406,0.004082171719627732,0.0007824460535409568,3.863873647619659e-05,7.406039957664022e-06,1.2385743748180857e-05,2.3740246568602125e-06
pi0 p,6.0,6.0,6.0,1.11,1.11,1.11,5.75,0.04325344765462427,0.1081614505950093,8.404205968774901e-05,0.00021015922613621885,4.904616197318942e-07,1.2264696371714078e-06,1.3403491286056908e-07,3.3517352700149177e-07
pi0 p,6.0,6.0,6.0,1.13,1.13,1.13,5.75,0.09747733685558413,0.135360570142405,0.0002130552725674049,0.00029585628923465326,1.2188679591673094e-06,1.6925643149815403e-06,3.4255554496911014e-07,4.7568507068630194e-07
pi0 p,6.0,6.0,6.0,1.15,1.15,1.15,5.75,0.19966077950624572,0.13642833235523416,0.0004854844249658723,0.00033173180354362914,2.7215904602650913e-06,1.8596644206543612e-06,7.865884012256995e-07,5.374763340831046e-07
pi0 p,6.0,6.0,6.0,1.17,1.17,1.17,5.75,0.31463678744232493,0.14123125656753252,0.0008433877448716768,0.0003785721051570253,4.631081062411994e-06,2.078756915322376e-06,1.3764318971250585e-06,6.178400434063631e-07
pi0 p,6.0,6.0,6.0,1.19,1.19,1.19,5.75,0.44141890057059463,0.1243003497300203,0.0012944688954668077,0.0003645130197487423,6.959469464916458e-06,1.9597359499248858e-06,2.1271657510446138e-06,5.989943938666509e-07
pi0 p,6.0,6.0,6.0,1.21,1.21,1.21,5.75,0.6412870251919773,0.13300463594600687,0.0020440983913602795,0.00042395144716876685,1.075559842130985e-05,2.230739740882035e-06,3.380850671181974e-06,7.011974280529961e-07
pi0 p,6.0,6.0,6.0,1.23,1.23,1.23,5.75,0.648060298953117,0.124500247989071,0.0022328070617800974,0.00042894933288218837,1.1493384431755899e-05,2.208018627740157e-06,3.7155833087441316e-06,7.138086442109962e-07
pi0 p,6.0,6.0,6.0,1.25,1.25,1.25,5.75,0.6704347218319834,0.12330613914284641,0.0024846813356214064,0.0004569817948249809,1.2506727089985574e-05,2.3002332375706594e-06,4.1585312522195725e-06,7.648357349614822e-07
pi0 p,6.0,6.0,6.0,1.27,1.27,1.27,5.75,0.5740380928492342,0.11587129397542319,0.0022786680104146797,0.00045995590570763325,1.121085932202748e-05,2.262945251197701e-06,3.834336014018011e-06,7.739721126791524e-07
pi0 p,6.0,6.0,6.0,1.29,1.29,1.29,5.75,0.5687225180793603,0.12676721234855576,0.002408938076547213,0.0005369479051321292,1.1579053667258138e-05,2.58094995075931e-06,4.074040175074495e-06,9.080961269730294e-07
pi0 p,6.0,6.0,6.0,1.31,1.31,1.31,5.75,0.5818041098889082,0.1282921719581776,0.002620726925894161,0.0005778899525072773,1.2301534424550254e-05,2.7125806485711973e-06,4.453145499172921e-06,9.8195199797362e-07
pi0 p,6.0,6.0,6.0,1.33,1.33,1.33,5.75,0.5061671251610802,0.11914389116011084,0.002417365196393696,0.0005690102765202584,1.1075563990759214e-05,2.60701599344667e-06,4.12564367302727e-06,9.71112536374491e-07
pi0 p,6.0,6.0,6.0,1.35,1.35,1.35,5.75,0.4851938526057149,0.12001029164680091,0.002450062594992376,0.0006060108243310616,1.0951610095019288e-05,2.7088264091700344e-06,4.198495713639556e-06,1.0384770795543914e-06
pi0 p,6.0,6.0,6.0,1.37,1.37,1.37,5.75,0.48102810074705477,0.1275254841310355,0.0025619162296695633,0.0006791902738829101,1.1166803209297572e-05,2.960434085347753e-06,4.406715373842832e-06,1.1682654518607666e-06
pi0 p,6.0,6.0,6.0,1.39,1.39,1.39,5.75,0.48997535662447844,0.14447449920585095,0.002746088586296565,0.0008097137293052974,1.1666000178521875e-05,3.439845516187974e-06,4.7398892415921815e-06,1.397607278022888e-06
